Movie_Id,Title,Status,Language,Budget,Revenue,Runtime,Release_Year,Release_Date,Popularity,Vote_Average,Vote_Count,Crew_Name,Actor_Name,Genre_Name,Company_Name,Country_Name
338,"Good bye, Lenin!",Released,De,4800000,79384880,121,2003,09-02-2003 00:00,11.086001,7.4,586,Wolfgang Becker,Daniel Brühl,Comedy,Wdr,Germany
342,Summer Storm,Released,De,2700000,0,98,2004,02-09-2004 00:00,3.120747,6.7,59,Marco Kreuzpaintner,Robert Stadlober,Comedy,Claussen + Wöbke Filmproduktion Gmbh,Germany
345,Eyes Wide Shut,Released,En,65000000,162091208,159,1999,14-07-1999 00:00,27.870312,7.1,1234,Stanley Kubrick,Tom Cruise,Mystery,Hobby Films,United Kingdom
346,Seven Samurai,Released,Ja,2000000,271841,207,1954,26-04-1954 00:00,39.756748,8.2,878,Akira Kurosawa,Toshir? Mifune,Action,Toho Company,Japan
348,Alien,Released,En,11000000,104931801,117,1979,25-05-1979 00:00,94.184658,7.9,4470,Ridley Scott,Tom Skerritt,Horror,Twentieth Century Fox Film Corporation,United States Of America
350,The Devil Wears Prada,Released,En,35000000,326551094,109,2006,30-06-2006 00:00,83.893257,7,3088,David Frankel,Meryl Streep,Comedy,Twentieth Century Fox Film Corporation,United States Of America
364,Batman Returns,Released,En,80000000,280000000,126,1992,19-06-1992 00:00,59.113174,6.6,1673,Tim Burton,Michael Keaton,Action,Polygram Filmed Entertainment,United Kingdom
377,A Nightmare on Elm Street,Released,En,1800000,25504513,91,1984,14-11-1984 00:00,38.204158,7.2,1180,Wes Craven,John Saxon,Horror,New Line Cinema,United States Of America
380,Rain Man,Released,En,25000000,412800000,133,1988,11-12-1988 00:00,49.510658,7.6,1709,Barry Levinson,Dustin Hoffman,Drama,United Artists,United States Of America
387,Das Boot,Released,De,14000000,85000000,149,1981,16-09-1981 00:00,26.967494,7.9,613,Wolfgang Petersen,Jürgen Prochnow,Action,Radiant Film Gmbh,Germany
388,Inside Man,Released,En,45000000,184376254,129,2006,23-03-2006 00:00,45.220386,7.3,1630,Spike Lee,Denzel Washington,Crime,Imagine Entertainment,United States Of America
389,12 Angry Men,Released,En,350000,1000000,96,1957,25-03-1957 00:00,59.259204,8.2,2078,Sidney Lumet,Henry Fonda,Drama,United Artists,United States Of America
391,A Fistful of Dollars,Released,It,200000,14500000,99,1964,12-09-1964 00:00,38.771062,7.6,883,Sergio Leone,Clint Eastwood,Western,United Artists,Italy
392,Chocolat,Released,En,25000000,152500343,121,2000,14-12-2000 00:00,28.727731,6.8,951,Lasse Hallström,Juliette Binoche,Comedy,Miramax Films,United Kingdom
393,Kill Bill: Vol. 2,Released,En,30000000,152159461,136,2004,16-04-2004 00:00,50.622607,7.6,3948,Quentin Tarantino,Uma Thurman,Action,Miramax Films,United States Of America
395,AVP: Alien vs. Predator,Released,En,70000000,171183863,101,2004,12-08-2004 00:00,42.957216,5.5,1217,Paul W.S. Anderson,Sanaa Lathan,Adventure,Impact Pictures,Canada
398,Capote,Released,En,7000000,49084830,114,2005,30-09-2005 00:00,17.434862,6.8,384,Bennett Miller,Philip Seymour Hoffman,Crime,Sony Pictures Classics,Canada
400,Things to Do in Denver When You're Dead,Released,En,8000000,529766,116,1995,01-12-1995 00:00,6.932221,6.7,85,Gary Fleder,Andy García,Drama,Miramax Films,United States Of America
401,Garden State,Released,En,2500000,26781723,102,2004,28-07-2004 00:00,30.583959,7.1,618,Zach Braff,Zach Braff,Comedy,Fox Searchlight Pictures,United States Of America
403,Driving Miss Daisy,Released,En,7500000,145793296,99,1989,13-12-1989 00:00,19.585801,7,350,Bruce Beresford,Morgan Freeman,Comedy,The Zanuck Company,United States Of America
404,The Straight Story,Released,En,10000000,0,112,1999,15-10-1999 00:00,15.280261,7.7,306,David Lynch,Richard Farnsworth,Drama,Walt Disney Pictures,United States Of America
408,Snow White and the Seven Dwarfs,Released,En,1488423,184925486,83,1937,20-12-1937 00:00,80.171283,6.9,1914,David Hand,Adriana Caselotti,Fantasy,Walt Disney Productions,United States Of America
409,The English Patient,Released,En,27000000,231976425,162,1996,14-11-1996 00:00,29.381878,7,542,Anthony Minghella,Ralph Fiennes,Drama,Miramax Films,United Kingdom
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Released,En,180000000,748806957,143,2005,07-12-2005 00:00,67.391328,6.7,2629,Andrew Adamson,William Moseley,Adventure,Walt Disney,United Kingdom
414,Batman Forever,Released,En,100000000,336529144,121,1995,31-05-1995 00:00,48.205606,5.2,1498,Joel Schumacher,Val Kilmer,Action,Warner Bros.,United Kingdom
415,Batman & Robin,Released,En,125000000,238207122,125,1997,20-06-1997 00:00,50.073575,4.2,1418,Joel Schumacher,George Clooney,Action,Polygram Filmed Entertainment,United Kingdom
421,The Life Aquatic with Steve Zissou,Released,En,50000000,34808403,119,2004,10-12-2004 00:00,25.237969,7.1,775,Wes Anderson,Bill Murray,Adventure,Touchstone Pictures,United States Of America
423,The Pianist,Released,En,35000000,120072577,150,2002,24-09-2002 00:00,50.587541,8,1864,Roman Polanski,Adrien Brody,Drama,Bac Films,France
424,Schindler's List,Released,En,22000000,321365567,195,1993,29-11-1993 00:00,104.469351,8.3,4329,Steven Spielberg,Liam Neeson,Drama,Universal Pictures,United States Of America
425,Ice Age,Released,En,59000000,383257136,81,2002,10-03-2002 00:00,99.561972,7.1,3857,Chris Wedge,Ray Romano,Animation,Twentieth Century Fox Film Corporation,United States Of America
429,"The Good, the Bad and the Ugly",Released,It,1200000,6000000,161,1966,23-12-1966 00:00,88.377076,8.1,2311,Sergio Leone,Eli Wallach,Western,United Artists,United States Of America
431,Cube,Released,En,250000,501818,90,1997,09-09-1997 00:00,44.656151,6.9,1069,Vincenzo Natali,Nicole De Boer,Thriller,Téléfilm Canada,Canada
433,Mary Poppins,Released,En,6000000,102272727,139,1964,27-08-1964 00:00,59.961523,7.4,1183,Robert Stevenson,Julie Andrews,Comedy,Walt Disney Productions,United States Of America
435,The Day After Tomorrow,Released,En,125000000,544272402,124,2004,26-05-2004 00:00,41.380094,6.2,2392,Roland Emmerich,Dennis Quaid,Action,Lions Gate Films,United States Of America
436,Maria Full of Grace,Released,Es,0,0,101,2004,18-01-2004 00:00,3.027892,6.9,101,Joshua Marston,Catalina Sandino Moreno,Drama,Fine Line Features,Ecuador
440,Aliens vs Predator: Requiem,Released,En,40000000,41797066,94,2007,25-12-2007 00:00,39.381913,4.9,740,Colin Strause,Steven Pasquale,Fantasy,Twentieth Century Fox Film Corporation,United States Of America
451,Leaving Las Vegas,Released,En,3600000,49800000,112,1995,27-10-1995 00:00,22.030517,7.1,360,Mike Figgis,Nicolas Cage,Drama,United Artists,United States Of America
453,A Beautiful Mind,Released,En,60000000,313542341,135,2001,11-12-2001 00:00,59.248437,7.7,3009,Ron Howard,Russell Crowe,Drama,Imagine Entertainment,United States Of America
454,Romeo + Juliet,Released,En,14500000,147298761,120,1996,31-10-1996 00:00,41.493042,6.7,1374,Baz Luhrmann,Leonardo Dicaprio,Drama,Bazmark Films,United States Of America
455,Bend It Like Beckham,Released,En,3500159,76578641,112,2002,11-04-2002 00:00,22.054546,6.2,578,Gurinder Chadha,Parminder Nagra,Comedy,Fox Searchlight Pictures,India
462,Erin Brockovich,Released,En,52000000,256271286,131,2000,17-03-2000 00:00,30.347332,7.1,716,Steven Soderbergh,Julia Roberts,Drama,Jersey Films,United States Of America
464,As It Is in Heaven,Released,Sv,0,0,132,2004,03-09-2004 00:00,4.321249,6.9,42,Kay Pollak,Michael Nyqvist,Romance,Gf Studios Ab,Sweden
468,My Own Private Idaho,Released,En,2500000,0,104,1991,17-10-1991 00:00,10.363642,7.1,212,Gus Van Sant,River Phoenix,Drama,Fine Line Features,United States Of America
470,21 Grams,Released,En,20000000,60427839,124,2003,06-09-2003 00:00,32.243357,7.2,918,Alejandro González Iñárritu,Sean Penn,Drama,This Is That Productions,United States Of America
473,Pi,Released,En,60000,3221152,84,1998,10-07-1998 00:00,27.788067,7.1,586,Darren Aronofsky,Sean Gullette,Mystery,Truth And Soul Pictures Inc,United States Of America
479,Shaft,Released,En,46000000,107196498,99,2000,15-06-2000 00:00,19.643365,5.5,308,John Singleton,Samuel L. Jackson,Action,Paramount Pictures,Germany
480,Monsoon Wedding,Released,Hi,0,0,114,2001,30-08-2001 00:00,8.109958,6.8,57,Mira Nair,Naseeruddin Shah,Comedy,Ifc Films,India
489,Good Will Hunting,Released,En,10000000,225933435,126,1997,05-12-1997 00:00,43.734886,7.9,2811,Gus Van Sant,Robin Williams,Drama,Miramax Films,Canada
492,Being John Malkovich,Released,En,13000000,22863596,112,1999,30-09-1999 00:00,27.546914,7.3,1101,Spike Jonze,John Cusack,Fantasy,Gramercy Pictures,United States Of America
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Released,En,18000000,261572744,82,2006,01-11-2006 00:00,29.487784,6.5,1579,Larry Charles,Sacha Baron Cohen,Comedy,Twentieth Century Fox Film Corporation,United States Of America
497,The Green Mile,Released,En,60000000,284600000,189,1999,10-12-1999 00:00,103.698022,8.2,4048,Frank Darabont,Tom Hanks,Fantasy,Castle Rock Entertainment,United States Of America
500,Reservoir Dogs,Released,En,1200000,14661007,99,1992,02-09-1992 00:00,66.925866,8,3697,Quentin Tarantino,Harvey Keitel,Crime,Live Entertainment,United States Of America
503,Poseidon,Released,En,160000000,181674817,99,2006,12-05-2006 00:00,21.133748,5.5,583,Wolfgang Petersen,Kurt Russell,Adventure,Virtual Studios,United States Of America
504,Monster,Released,En,8000000,60378584,110,2003,16-11-2003 00:00,19.683187,7,485,Patty Jenkins,Charlize Theron,Crime,Newmarket Films,United States Of America
507,Killing Zoe,Released,En,1500000,418961,96,1993,01-10-1993 00:00,5.817519,6.1,111,Roger Avary,Eric Stoltz,Action,Live Entertainment,France
508,Love Actually,Released,En,40000000,244931766,135,2003,07-09-2003 00:00,37.073127,7,1869,Richard Curtis,Keira Knightley,Comedy,Universal Pictures,United Kingdom
509,Notting Hill,Released,En,42000000,363889678,124,1999,13-05-1999 00:00,28.969151,7,1262,Roger Michell,Julia Roberts,Romance,Bookshop Productions,United Kingdom
510,One Flew Over the Cuckoo's Nest,Released,En,3000000,108981275,133,1975,18-11-1975 00:00,127.525581,8.2,2919,Miloš Forman,Jack Nicholson,Drama,United Artists,United States Of America
512,Scoop,Released,En,4000000,31584901,96,2006,27-07-2006 00:00,17.229537,6.4,420,Woody Allen,Scarlett Johansson,Comedy,Bbc Films,United Kingdom
522,Ed Wood,Released,En,18000000,5887457,127,1994,27-09-1994 00:00,24.548633,7.3,630,Tim Burton,Johnny Depp,Comedy,Touchstone Pictures,United States Of America
524,Casino,Released,En,52000000,116112375,178,1995,22-11-1995 00:00,40.06688,7.8,1307,Martin Scorsese,Robert De Niro,Drama,Universal Pictures,France
525,The Blues Brothers,Released,En,27000000,115229890,133,1980,17-06-1980 00:00,44.714264,7.5,1065,John Landis,Dan Aykroyd,Music,Universal Pictures,United States Of America
526,Ladyhawke,Released,En,20000000,18432000,121,1985,27-03-1985 00:00,14.370111,6.8,260,Richard Donner,Matthew Broderick,Adventure,Twentieth Century Fox Film Corporation,United States Of America
533,The Curse of the Were-Rabbit,Released,En,30000000,192452832,85,2005,04-09-2005 00:00,30.380747,6.8,643,Nick Park,Peter Sallis,Adventure,Aardman Animations,United Kingdom
534,Terminator Salvation,Released,En,200000000,371353001,115,2009,20-05-2009 00:00,71.862892,5.9,2463,Mcg,Christian Bale,Action,Columbia Pictures,Germany
535,Flashdance,Released,En,4000000,92921203,95,1983,14-04-1983 00:00,18.422323,6.1,302,Adrian Lyne,Jennifer Beals,Drama,Paramount Pictures,United States Of America
539,Psycho,Released,En,806948,32000000,109,1960,16-06-1960 00:00,93.067866,8.2,2320,Alfred Hitchcock,Anthony Perkins,Drama,Paramount Pictures,United States Of America
540,D.E.B.S.,Released,En,3500000,0,91,2004,21-01-2004 00:00,6.396936,5.6,90,Angela Robinson,Sara Foster,Action,Destination Films,United States Of America
542,The Crime of Padre Amaro,Released,Es,1800000,0,118,2002,01-10-2002 00:00,2.179428,6.2,36,Carlos Carrera,Gael García Bernal,Drama,Instituto Mexicano De Cinematografía,Mexico
544,There's Something About Mary,Released,En,23000000,369884651,119,1998,15-07-1998 00:00,57.110486,6.5,1590,Bobby Farrelly,Cameron Diaz,Romance,Twentieth Century Fox Film Corporation,United States Of America
546,Transamerica,Released,En,1000000,13350369,103,2005,23-12-2005 00:00,9.773398,6.9,144,Duncan Tucker,Felicity Huffman,Drama,Ifc Films,United States Of America
547,The Horse Whisperer,Released,En,60000000,186883563,170,1998,14-05-1998 00:00,12.867352,6.7,292,Robert Redford,Robert Redford,Drama,Wildwood Enterprises,United States Of America
549,Basquiat,Released,En,2962051,3011195,108,1996,09-08-1996 00:00,3.636634,6.6,94,Julian Schnabel,Jeffrey Wright,Drama,Miramax,United States Of America
550,Fight Club,Released,En,63000000,100853753,139,1999,15-10-1999 00:00,146.757391,8.3,9413,David Fincher,Edward Norton,Drama,Regency Enterprises,Germany
557,Spider-Man,Released,En,139000000,821708551,121,2002,01-05-2002 00:00,82.502566,6.8,5265,Sam Raimi,Tobey Maguire,Fantasy,Columbia Pictures,United States Of America
558,Spider-Man 2,Released,En,200000000,783766341,127,2004,25-06-2004 00:00,35.149586,6.7,4321,Sam Raimi,Tobey Maguire,Action,Columbia Pictures,United States Of America
559,Spider-Man 3,Released,En,258000000,890871626,139,2007,01-05-2007 00:00,115.699814,5.9,3576,Sam Raimi,Tobey Maguire,Fantasy,Columbia Pictures,United States Of America
562,Die Hard,Released,En,28000000,140767956,131,1988,15-07-1988 00:00,66.169628,7.5,3948,John Mctiernan,Bruce Willis,Action,Twentieth Century Fox Film Corporation,United States Of America
563,Starship Troopers,Released,En,105000000,121214377,129,1997,06-11-1997 00:00,58.782359,6.7,1560,Paul Verhoeven,Casper Van Dien,Adventure,Tristar Pictures,United States Of America
568,Apollo 13,Released,En,52000000,355237933,140,1995,30-06-1995 00:00,68.140214,7.3,1599,Ron Howard,Tom Hanks,Drama,Imagine Entertainment,United States Of America
573,Frenzy,Released,En,3500000,12600000,116,1972,25-05-1972 00:00,10.219942,7.1,158,Alfred Hitchcock,Jon Finch,Crime,Universal Pictures,United Kingdom
576,The Wild Bunch,Released,En,6244087,638641,145,1969,17-06-1969 00:00,14.970654,7.6,259,Sam Peckinpah,William Holden,Adventure,Warner Brothers/Seven Arts,United States Of America
577,To Die For,Released,En,20000000,21284514,106,1995,20-05-1995 00:00,12.309715,6.7,175,Gus Van Sant,Nicole Kidman,Fantasy,The Rank Organisation,United States Of America
578,Jaws,Released,En,7000000,470654000,124,1975,18-06-1975 00:00,50.152327,7.5,2542,Steven Spielberg,Roy Scheider,Horror,Universal Pictures,United States Of America
579,Jaws 2,Released,En,20000000,187884007,116,1978,16-06-1978 00:00,19.636044,5.9,406,Jeannot Szwarc,Roy Scheider,Horror,Universal Pictures,United States Of America
580,Jaws: The Revenge,Released,En,23000000,51881013,89,1987,17-07-1987 00:00,12.777008,3.5,224,Joseph Sargent,Lorraine Gary,Adventure,Universal Pictures,United States Of America
581,Dances with Wolves,Released,En,22000000,424208848,181,1990,09-11-1990 00:00,45.707835,7.6,1046,Kevin Costner,Kevin Costner,Adventure,Tig Productions,United Kingdom
582,The Lives of Others,Released,De,2000000,70000000,137,2006,15-03-2006 00:00,34.938177,7.9,958,Florian Henckel Von Donnersmarck,Martina Gedeck,Drama,Arte,Germany
584,2 Fast 2 Furious,Released,En,76000000,236350661,107,2003,05-06-2003 00:00,10.520961,6.2,2028,John Singleton,Paul Walker,Action,Mikona Productions Gmbh & Co. Kg,United States Of America
585,"Monsters, Inc.",Released,En,115000000,562816256,92,2001,01-11-2001 00:00,106.815545,7.5,5996,Pete Docter,John Goodman,Animation,Walt Disney Pictures,United States Of America
586,Wag the Dog,Released,En,15000000,64256513,97,1997,25-12-1997 00:00,13.581966,6.7,270,Barry Levinson,Dustin Hoffman,Comedy,New Line Cinema,United States Of America
587,Big Fish,Released,En,70000000,122919055,125,2003,25-12-2003 00:00,46.199482,7.6,1994,Tim Burton,Ewan Mcgregor,Adventure,Columbia Pictures,United States Of America
588,Silent Hill,Released,En,50000000,97607453,125,2006,21-04-2006 00:00,32.927994,6.3,1067,Christophe Gans,Radha Mitchell,Horror,Silent Hill Dcp Inc.,Canada
590,The Hours,Released,En,25000000,41597830,114,2002,27-12-2002 00:00,20.953265,7,451,Stephen Daldry,Nicole Kidman,Drama,Paramount Pictures,United States Of America
591,The Da Vinci Code,Released,En,125000000,767820459,149,2006,17-05-2006 00:00,45.313197,6.5,2704,Ron Howard,Tom Hanks,Thriller,Columbia Pictures,United States Of America
592,The Conversation,Released,En,1600000,4420000,113,1974,07-04-1974 00:00,20.810292,7.5,372,Francis Ford Coppola,Gene Hackman,Crime,Paramount Pictures,United States Of America
593,Solaris,Released,Ru,0,0,167,1972,20-03-1972 00:00,24.132271,7.7,357,Andrei Tarkovsky,Donatas Banionis,Drama,Mosfilm,Russia
594,The Terminal,Released,En,60000000,219417255,128,2004,17-06-2004 00:00,57.753914,7,1910,Steven Spielberg,Tom Hanks,Comedy,Dreamworks Skg,United States Of America
595,To Kill a Mockingbird,Released,En,2000000,13129846,129,1962,25-12-1962 00:00,22.139842,8,657,Robert Mulligan,Gregory Peck,Crime,Universal Pictures,United States Of America
597,Titanic,Released,En,200000000,1845034188,194,1997,18-11-1997 00:00,100.025899,7.5,7562,James Cameron,Kate Winslet,Drama,Paramount Pictures,United States Of America
598,City of God,Released,Pt,3300000,30641770,130,2002,05-02-2002 00:00,44.356711,8.1,1814,Fernando Meirelles,Alexandre Rodrigues,Drama,O2 Filmes,Brazil
601,E.T. the Extra-Terrestrial,Released,En,10500000,792910554,115,1982,03-04-1982 00:00,56.105798,7.3,3269,Steven Spielberg,Henry Thomas,Science Fiction,Universal Pictures,United States Of America
602,Independence Day,Released,En,75000000,816969268,145,1996,25-06-1996 00:00,60.442593,6.7,3260,Roland Emmerich,Will Smith,Action,Twentieth Century Fox Film Corporation,United States Of America
603,The Matrix,Released,En,63000000,463517383,136,1999,30-03-1999 00:00,104.309993,7.9,8907,Lana Wachowski,Keanu Reeves,Action,Village Roadshow Pictures,Australia
604,The Matrix Reloaded,Released,En,150000000,738599701,138,2003,15-05-2003 00:00,70.78591,6.7,3443,Lana Wachowski,Keanu Reeves,Adventure,Village Roadshow Pictures,Australia
